date,total_taken_units,total_free_units,total_capacity_units,avg_min_temperature,avg_total_precipitation,avg_mean_temperature,avg_max_temperature,avg_snow_on_ground
2021-01-01,2988.0,118.0,3106.0,-1.0,6.8,0.7,2.5,0.0
2021-01-02,2992.0,107.0,3099.0,-0.9,10.8,0.7,2.2,0.0
2021-01-03,2977.0,119.0,3096.0,0.2,1.7,1.1,2.1,0.0
2021-01-04,2998.0,121.0,3119.0,-0.1,0.0,0.8,1.7,0.0
2021-01-05,3003.0,126.0,3129.0,0.6,0.4,1.1,1.6,0.0
2021-01-06,2985.0,121.0,3106.0,-0.3,0.0,0.9,2.1,0.0
2021-01-07,3000.0,109.0,3109.0,-4.8,0.0,-2.0,0.8,0.0
2021-01-08,3001.0,101.0,3102.0,-8.3,0.0,-4.8,-1.3,0.0
2021-01-09,2993.0,102.0,3095.0,-2.4,0.0,0.8,4.1,0.0
2021-01-10,2972.0,117.0,3089.0,-2.0,0.0,0.1,2.1,0.0
2021-01-11,2969.0,108.0,3077.0,-3.1,0.0,-1.0,1.2,0.0
2021-01-12,2981.0,106.0,3087.0,-1.1,0.3,-0.5,0.0,0.0
2021-01-13,2974.0,101.0,3075.0,-0.5,0.0,1.5,3.6,0.0
2021-01-14,2974.0,99.0,3073.0,1.7,0.0,3.4,5.2,0.0
2021-01-15,2975.0,103.0,3078.0,2.7,2.9,4.2,5.6,0.0
2021-01-16,2974.0,99.0,3073.0,-0.3,0.0,2.3,5.0,0.0
2021-01-17,2973.0,108.0,3081.0,-0.6,0.2,2.3,5.1,0.0
2021-01-18,2973.0,146.0,3119.0,-2.3,0.0,-0.5,1.2,0.0
2021-01-19,2958.0,149.0,3107.0,-2.2,0.0,0.0,2.2,0.0
2021-01-20,2951.0,120.0,3071.0,-7.1,0.0,-4.0,-0.8,0.0
2021-01-21,2949.0,123.0,3072.0,-0.8,0.1,1.6,4.0,0.0
2021-01-22,2982.0,181.0,3163.0,-6.3999999999999995,0.3,-1.9000000000000001,2.6,0.0
2021-01-23,3047.0,122.0,3169.0,-10.6,0.0,-7.3,-4.0,0.0
2021-01-24,3038.0,141.0,3179.0,-6.2,0.0,-4.0,-1.8,0.0
2021-01-25,2970.0,128.0,3098.0,-2.1,0.0,0.1,2.3,0.0
2021-01-26,2974.0,121.0,3095.0,-3.9,8.7,-1.5,0.9,0.0
2021-01-27,3005.0,154.0,3159.0,-8.3,0.0,-5.4,-2.5,6.0
2021-01-28,3052.0,123.0,3175.0,-12.1,0.0,-9.4,-6.7,4.0
2021-01-29,3089.0,102.0,3191.0,-12.200000000000001,0.0,-9.4,-6.6000000000000005,4.0
2021-01-30,3083.0,100.0,3183.0,-10.5,0.0,-6.3,-2.0,4.0
2021-01-31,3085.0,100.0,3185.0,-8.8,0.0,-6.5,-4.2,4.0
2021-02-01,3072.0,110.0,3182.0,-9.6,0.0,-5.8,-2.0,4.0
2021-02-02,2988.0,140.0,3128.0,-7.7,0.0,-3.9,0.0,3.0
2021-02-03,2981.0,67.0,3048.0,-5.9,0.0,-2.5,1.0,3.0
2021-02-04,2969.0,62.0,3031.0,-3.9,0.9,0.09999999999999999,4.0,3.0
2021-02-05,3002.0,59.0,3061.0,-6.6000000000000005,2.3,-1.7,3.1,2.0
2021-02-06,3000.0,52.0,3052.0,-8.1,0.0,-6.6000000000000005,-5.1,2.0
2021-02-07,3031.0,84.0,3115.0,-11.6,0.8,-8.4,-5.2,4.0
2021-02-08,3050.0,63.0,3113.0,-11.7,0.2,-8.7,-5.7,3.0
2021-02-09,3030.0,81.0,3111.0,-8.8,0.3,-5.6,-2.4,4.0
2021-02-10,3052.0,139.0,3191.0,-10.1,0.0,-7.2,-4.2,3.0
2021-02-11,3067.0,118.0,3185.0,-9.8,0.0,-6.3,-2.8,3.0
2021-02-12,3091.0,115.0,3206.0,-13.5,0.3,-10.8,-8.1,2.0
2021-02-13,3106.0,107.0,3213.0,-11.799999999999999,1.5999999999999999,-10.2,-8.6,4.0
2021-02-14,3089.0,121.0,3210.0,-11.2,0.0,-7.1000000000000005,-3.0,8.0
2021-02-15,3107.0,113.0,3220.0,-8.4,5.4,-5.6,-2.8,6.0
2021-02-16,3131.0,90.0,3221.0,-12.0,5.5,-9.2,-6.3999999999999995,16.0
2021-02-17,3128.0,101.0,3229.0,-12.700000000000001,0.0,-7.6000000000000005,-2.5,14.0
2021-02-18,3122.0,88.0,3210.0,-6.2,3.6999999999999997,-4.4,-2.6,13.0
2021-02-19,3132.0,81.0,3213.0,-5.6,2.4,-3.6,-1.7,19.0
2021-02-20,3124.0,81.0,3205.0,-7.3,0.0,-4.1,-0.9,20.0
2021-02-21,3128.0,74.0,3202.0,-8.5,0.0,-4.2,0.09999999999999999,18.0
2021-02-22,3109.0,96.0,3205.0,-0.3,7.7,1.5999999999999999,3.5,20.0
2021-02-23,3091.0,86.0,3177.0,0.19999999999999998,0.5,2.7,5.3,16.0
2021-02-24,3077.0,83.0,3160.0,0.7,0.0,4.9,9.1,14.0
2021-02-25,3069.0,88.0,3157.0,-2.6,0.0,-0.19999999999999998,2.2,9.0
2021-02-26,3068.0,65.0,3133.0,-3.8,0.0,-0.3,3.3,8.0
2021-02-27,3062.0,66.0,3128.0,1.0,6.5,3.7,6.4,7.0
2021-02-28,3065.0,56.0,3121.0,0.8,1.3,4.1,7.3,6.0
2021-03-01,3104.0,115.0,3219.0,-9.6,0.0,-1.5,6.5,1.0
2021-03-02,3120.0,93.0,3213.0,-12.8,0.0,-5.9,1.0,1.0
2021-03-03,3132.0,82.0,3214.0,-0.7,0.0,3.6,8.0,0.0
2021-03-04,3151.0,77.0,3228.0,-7.0,0.0,-2.6,1.8,0.0
2021-03-05,3135.0,89.0,3224.0,-8.8,0.0,-3.6,1.7,0.0
2021-03-06,3134.0,84.0,3218.0,-6.6000000000000005,0.0,-3.8000000000000003,-0.9,0.0
2021-03-07,3123.0,84.0,3207.0,-7.8,0.0,-3.9,0.0,0.0
2021-03-08,3123.0,73.0,3196.0,-6.3999999999999995,0.0,1.5,9.4,0.0
2021-03-09,3087.0,72.0,3159.0,1.2,0.0,6.0,10.7,0.0
2021-03-10,3069.0,78.0,3147.0,3.1999999999999997,0.0,8.7,14.1,0.0
2021-03-11,3069.0,66.0,3135.0,6.8,2.1,12.799999999999999,18.8,0.0
2021-03-12,3091.0,111.0,3202.0,-3.3000000000000003,0.0,4.6,12.4,0.0
2021-03-13,3103.0,94.0,3197.0,-5.1,0.0,0.5,6.1000000000000005,0.0
2021-03-14,3098.0,81.0,3179.0,-4.7,0.0,-0.5,3.8000000000000003,0.0
2021-03-15,3090.0,79.0,3169.0,-7.8,0.0,-4.2,-0.6,0.0
2021-03-16,3075.0,79.0,3154.0,-1.2,0.0,0.7999999999999999,2.8,0.0
2021-03-17,3049.0,94.0,3143.0,2.0,0.0,5.4,8.7,0.0
2021-03-18,3034.0,107.0,3141.0,-1.1,0.39999999999999997,3.5,8.0,0.0
2021-03-19,3016.0,107.0,3123.0,-4.2,0.0,-0.4,3.5,0.0
2021-03-20,2985.0,123.0,3108.0,-0.3,0.0,6.3,13.0,0.0
2021-03-21,2975.0,105.0,3080.0,2.3,0.0,8.9,15.6,0.0
2021-03-22,2966.0,91.0,3057.0,3.5,0.0,9.8,16.1,0.0
2021-03-23,2970.0,89.0,3059.0,6.1,0.0,10.6,15.099999999999998,0.0
2021-03-24,2955.0,87.0,3042.0,7.9,0.8,11.4,14.9,0.0
2021-03-25,2952.0,91.0,3043.0,8.5,1.0,14.099999999999998,19.6,0.0
2021-03-26,2957.0,83.0,3040.0,4.0,28.4,7.1,10.3,0.0
2021-03-27,2961.0,84.0,3045.0,4.2,0.0,5.799999999999999,7.5,0.0
2021-03-28,2962.0,86.0,3048.0,2.8,9.5,6.5,10.2,0.0
2021-03-29,2957.0,94.0,3051.0,0.2,0.0,3.7,7.3,0.0
2021-03-30,2972.0,89.0,3061.0,2.6,0.0,10.5,18.4,0.0
2021-03-31,2954.0,104.0,3058.0,1.1,0.0,7.9,14.7,0.0
2021-04-01,2945.0,99.0,3044.0,-1.7,0.0,0.7,3.1,0.0
2021-04-02,2944.0,102.0,3046.0,-3.5,0.0,0.7,4.9,0.0
2021-04-03,2945.0,120.0,3065.0,-1.9,0.3,3.5,8.9,0.0
2021-04-04,2948.0,124.0,3072.0,1.5,0.0,6.9,12.3,0.0
2021-04-05,2954.0,126.0,3080.0,7.0,0.0,9.8,12.599999999999998,0.0
2021-04-06,2953.0,129.0,3082.0,7.5,0.1,10.2,12.9,0.0
2021-04-07,2937.0,125.0,3062.0,8.0,0.0,11.8,15.7,0.0
2021-04-08,2934.0,122.0,3056.0,10.4,0.0,14.9,19.4,0.0
2021-04-09,2929.0,112.0,3041.0,12.5,0.8,14.7,16.9,0.0
2021-04-10,2917.0,118.0,3035.0,11.3,0.0,15.2,19.1,0.0
2021-04-11,2918.0,110.0,3028.0,10.2,16.3,13.3,16.5,0.0
2021-04-12,2887.0,124.0,3011.0,6.7,7.0,8.8,10.9,0.0
2021-04-13,2878.0,117.0,2995.0,7.1,0.0,10.6,14.1,0.0
2021-04-14,2875.0,115.0,2990.0,5.4,0.39999999999999997,10.4,15.4,0.0
2021-04-15,2866.0,123.0,2989.0,5.1,0.7999999999999999,7.0,8.8,0.0
2021-04-16,2874.0,126.0,3000.0,5.1,0.4,8.0,10.8,0.0
2021-04-17,2900.0,146.0,3046.0,3.9,0.0,8.0,12.1,0.0
2021-04-18,2921.0,123.0,3044.0,4.2,0.0,8.9,13.6,0.0
2021-04-19,2936.0,101.0,3037.0,4.9,0.7,10.6,16.3,0.0
2021-04-20,2947.0,106.0,3053.0,-0.4,1.2,3.1,6.6,0.0
2021-04-21,2933.0,117.0,3050.0,-1.4,4.0,1.5,4.3,0.0
2021-04-22,2942.0,116.0,3058.0,-0.7,0.0,2.6,5.9,0.0
2021-04-23,2948.0,115.0,3063.0,0.8,0.0,9.9,19.0,0.0
2021-04-24,2938.0,115.0,3053.0,7.9,0.0,12.3,16.8,0.0
2021-04-25,2937.0,117.0,3054.0,1.7,0.8,7.2,12.6,0.0
2021-04-26,2932.0,124.0,3056.0,0.2,1.4,4.2,8.2,0.0
2021-04-27,2934.0,111.0,3045.0,5.5,4.3,8.5,11.4,0.0
2021-04-28,2922.0,116.0,3038.0,8.3,7.0,12.5,16.7,0.0
2021-04-29,2942.0,170.0,3112.0,8.1,9.0,9.5,10.8,0.0
2021-04-30,2971.0,163.0,3134.0,4.8,0.0,7.299999999999999,9.7,0.0
2021-05-01,2974.0,154.0,3128.0,2.0,0.0,7.4,12.7,0.0
2021-05-02,2979.0,146.0,3125.0,9.0,0.1,13.0,17.0,0.0
2021-05-03,2986.0,139.0,3125.0,7.700000000000001,2.4,10.5,13.3,0.0
2021-05-04,2996.0,109.0,3105.0,7.200000000000001,1.5,9.4,11.7,0.0
2021-05-05,3022.0,117.0,3139.0,6.1,0.0,9.6,13.099999999999998,0.0
2021-05-06,3042.0,97.0,3139.0,4.6,0.0,8.7,12.8,0.0
2021-05-07,3076.0,126.0,3202.0,5.1,0.1,7.6,10.1,0.0
2021-05-08,3081.0,126.0,3207.0,4.4,0.5,9.4,14.5,0.0
2021-05-09,3084.0,181.0,3265.0,4.2,0.0,8.2,12.3,0.0
2021-05-10,3092.0,169.0,3261.0,3.7,0.0,9.4,15.2,0.0
2021-05-11,3084.0,190.0,3274.0,3.6,0.0,8.1,12.6,0.0
2021-05-12,3107.0,170.0,3277.0,6.3,0.0,12.2,18.0,0.0
2021-05-13,3098.0,188.0,3286.0,8.9,0.0,14.1,19.3,0.0
2021-05-14,3091.0,205.0,3296.0,8.5,0.0,14.9,21.4,0.0
2021-05-15,3100.0,202.0,3302.0,9.2,0.0,15.7,22.2,0.0
2021-05-16,3113.0,176.0,3289.0,11.7,0.0,17.2,22.7,0.0
2021-05-17,3118.0,163.0,3281.0,11.1,0.0,17.4,23.7,0.0
2021-05-18,3120.0,155.0,3275.0,13.3,0.0,19.9,26.6,0.0
2021-05-19,3127.0,157.0,3284.0,15.4,0.0,21.7,28.0,0.0
2021-05-20,3131.0,164.0,3295.0,18.0,0.0,24.1,30.2,0.0
2021-05-21,3138.0,207.0,3345.0,18.4,0.0,24.5,30.7,0.0
2021-05-22,3146.0,196.0,3342.0,20.4,0.2,24.2,28.0,0.0
2021-05-23,3138.0,200.0,3338.0,15.5,0.0,20.4,25.3,0.0
2021-05-24,3138.0,193.0,3331.0,13.0,0.0,16.9,20.9,0.0
2021-05-25,3149.0,205.0,3354.0,15.1,0.0,22.9,30.8,0.0
2021-05-26,3161.0,192.0,3353.0,11.7,2.4,18.7,25.6,0.0
2021-05-27,3179.0,187.0,3366.0,9.4,0.0,13.8,18.2,0.0
2021-05-28,3197.0,168.0,3365.0,3.1,13.5,7.1,11.1,0.0
2021-05-29,3199.0,171.0,3370.0,5.2,0.0,10.3,15.5,0.0
2021-05-30,3200.0,166.0,3366.0,8.4,0.0,13.5,18.7,0.0
2021-05-31,3185.0,195.0,3380.0,8.4,0.0,15.0,21.6,0.0
2021-06-01,3189.0,188.0,3377.0,14.6,0.0,19.7,24.8,0.0
2021-06-02,3197.0,177.0,3374.0,13.4,5.5,19.2,25.0,0.0
2021-06-03,3188.0,180.0,3368.0,14.8,3.3,18.1,21.4,0.0
2021-06-04,3190.0,179.0,3369.0,15.0,0.0,20.1,25.3,0.0
2021-06-05,3187.0,181.0,3368.0,17.8,0.0,25.1,32.4,0.0
2021-06-06,3189.0,176.0,3365.0,18.9,0.0,24.7,30.5,0.0
2021-06-07,3197.0,175.0,3372.0,19.1,0.0,24.4,29.6,0.0
2021-06-08,3219.0,167.0,3386.0,20.0,5.0,23.2,26.3,0.0
2021-06-09,3231.0,157.0,3388.0,20.6,0.0,24.7,28.8,0.0
2021-06-10,3242.0,167.0,3409.0,18.6,0.0,21.2,23.7,0.0
2021-06-11,3240.0,174.0,3414.0,17.7,0.0,20.7,23.599999999999998,0.0
2021-06-12,3251.0,161.0,3412.0,17.4,0.0,21.3,25.2,0.0
2021-06-13,3245.0,165.0,3410.0,16.7,4.3,21.8,26.900000000000002,0.0
2021-06-14,3260.0,162.0,3422.0,16.1,2.5,19.2,22.3,0.0
2021-06-15,3263.0,150.0,3413.0,15.5,0.0,19.2,22.9,0.0
2021-06-16,3249.0,166.0,3415.0,12.3,0.0,17.4,22.4,0.0
2021-06-17,3253.0,187.0,3440.0,11.1,0.0,17.6,24.099999999999998,0.0
2021-06-18,3254.0,193.0,3447.0,16.9,8.2,20.1,23.3,0.0
2021-06-19,3267.0,181.0,3448.0,17.0,3.1999999999999997,23.900000000000002,30.8,0.0
2021-06-20,3274.0,174.0,3448.0,15.700000000000001,0.0,21.1,26.400000000000002,0.0
2021-06-21,3270.0,177.0,3447.0,12.700000000000001,5.4,20.8,28.900000000000002,0.0
2021-06-22,3280.0,181.0,3461.0,11.1,0.0,15.5,19.8,0.0
2021-06-23,3305.0,164.0,3469.0,10.6,0.0,16.8,22.900000000000002,0.0
2021-06-24,3308.0,177.0,3485.0,16.4,0.0,21.7,27.0,0.0
2021-06-25,3328.0,167.0,3495.0,18.6,12.700000000000001,21.5,24.400000000000002,0.0
2021-06-26,3318.0,180.0,3498.0,18.6,4.6,22.3,26.0,0.0
2021-06-27,3325.0,170.0,3495.0,20.7,0.0,24.900000000000002,29.099999999999998,0.0
2021-06-28,3318.0,189.0,3507.0,21.9,0.0,27.2,32.6,0.0
2021-06-29,3329.0,172.0,3501.0,20.5,25.0,25.3,30.099999999999998,0.0
2021-06-30,3347.0,180.0,3527.0,20.1,0.09999999999999999,24.400000000000002,28.7,0.0
2021-07-01,3322.0,193.0,3515.0,17.6,0.0,21.6,25.5,0.0
2021-07-02,3326.0,188.0,3514.0,16.6,5.1,20.7,24.7,0.0
2021-07-03,3323.0,189.0,3512.0,15.4,0.0,20.0,24.599999999999998,0.0
2021-07-04,3330.0,168.0,3498.0,17.4,0.0,20.7,24.0,0.0
2021-07-05,3322.0,172.0,3494.0,18.9,0.09999999999999999,24.099999999999998,29.3,0.0
2021-07-06,3318.0,177.0,3495.0,24.099999999999998,0.0,28.599999999999998,33.2,0.0
2021-07-07,3339.0,157.0,3496.0,16.3,5.6,20.7,25.099999999999998,0.0
2021-07-08,3350.0,134.0,3484.0,15.5,26.8,17.2,18.9,0.0
2021-07-09,3353.0,236.0,3589.0,17.0,1.3,18.6,20.1,0.0
2021-07-10,3348.0,243.0,3591.0,14.6,0.0,19.5,24.4,0.0
2021-07-11,3345.0,236.0,3581.0,18.1,0.9,19.5,20.9,0.0
2021-07-12,3348.0,224.0,3572.0,19.7,0.0,21.9,24.2,0.0
2021-07-13,3336.0,245.0,3581.0,20.5,6.3,23.6,26.7,0.0
2021-07-14,3343.0,239.0,3582.0,20.4,0.0,24.5,28.5,0.0
2021-07-15,3339.0,233.0,3572.0,19.8,9.2,24.0,28.3,0.0
2021-07-16,3349.0,241.0,3590.0,18.5,0.0,21.3,24.1,0.0
2021-07-17,3364.0,222.0,3586.0,18.9,4.3,20.3,21.6,0.0
2021-07-18,3371.0,211.0,3582.0,19.2,0.0,24.3,29.4,0.0
2021-07-19,3358.0,219.0,3577.0,20.4,0.0,25.2,30.0,0.0
2021-07-20,3364.0,216.0,3580.0,20.4,0.0,25.2,30.0,0.0
2021-07-21,3377.0,208.0,3585.0,16.3,0.0,21.0,25.7,0.0
2021-07-22,3404.0,190.0,3594.0,15.8,0.0,20.7,25.6,0.0
2021-07-23,3392.0,203.0,3595.0,15.5,0.0,20.5,25.5,0.0
2021-07-24,3403.0,198.0,3601.0,18.0,21.1,20.7,23.4,0.0
2021-07-25,3401.0,198.0,3599.0,18.0,0.0,24.3,30.6,0.0
2021-07-26,3385.0,207.0,3592.0,18.4,0.0,24.1,29.7,0.0
2021-07-27,3392.0,203.0,3595.0,18.7,9.0,21.7,24.7,0.0
2021-07-28,3385.0,206.0,3591.0,18.7,0.0,21.2,23.6,0.0
2021-07-29,3399.0,179.0,3578.0,19.0,12.1,22.3,25.6,0.0
2021-07-30,3379.0,195.0,3574.0,14.0,0.0,17.6,21.2,0.0
2021-07-31,3398.0,183.0,3581.0,12.9,0.1,16.8,20.7,0.0
2021-08-01,3404.0,144.0,3548.0,15.7,0.3,18.9,22.0,0.0
2021-08-02,3396.0,149.0,3545.0,14.3,0.0,19.3,24.2,0.0
2021-08-03,3394.0,144.0,3538.0,14.4,0.0,20.4,26.4,0.0
2021-08-04,3393.0,155.0,3548.0,16.6,0.0,22.0,27.3,0.0
2021-08-05,3381.0,151.0,3532.0,17.5,0.0,22.7,28.0,0.0
2021-08-06,3371.0,172.0,3543.0,18.6,0.0,23.6,28.6,0.0
2021-08-07,3386.0,154.0,3540.0,20.6,1.1,24.1,27.6,0.0
2021-08-08,3379.0,158.0,3537.0,20.7,0.0,24.1,27.4,0.0
2021-08-09,3389.0,153.0,3542.0,22.4,0.0,27.0,31.6,0.0
2021-08-10,3387.0,151.0,3538.0,23.7,0.5,25.7,27.6,0.0
2021-08-11,3389.0,147.0,3536.0,22.8,0.6,27.2,31.599999999999998,0.0
2021-08-12,3389.0,146.0,3535.0,22.2,0.9,25.900000000000002,29.599999999999998,0.0
2021-08-13,3394.0,143.0,3537.0,20.9,0.0,24.900000000000002,28.8,0.0
2021-08-14,3390.0,146.0,3536.0,16.6,0.0,21.6,26.5,0.0
2021-08-15,3390.0,147.0,3537.0,14.700000000000001,0.0,19.2,23.7,0.0
2021-08-16,3395.0,152.0,3547.0,17.0,0.0,20.5,24.0,0.0
2021-08-17,3395.0,153.0,3548.0,21.6,0.0,24.8,28.0,0.0
2021-08-18,3396.0,144.0,3540.0,21.4,0.8,24.4,27.4,0.0
2021-08-19,3399.0,147.0,3546.0,20.6,0.0,25.7,30.8,0.0
2021-08-20,3398.0,153.0,3551.0,19.2,0.0,24.5,29.8,0.0
2021-08-21,3396.0,154.0,3550.0,23.1,0.0,26.2,29.3,0.0
2021-08-22,3404.0,140.0,3544.0,21.6,0.0,25.8,29.9,0.0
2021-08-23,3392.0,143.0,3535.0,22.0,0.0,27.2,32.3,0.0
2021-08-24,3397.0,123.0,3520.0,20.0,0.0,25.5,31.1,0.0
2021-08-25,3404.0,118.0,3522.0,22.9,0.0,26.5,30.0,0.0
2021-08-26,3411.0,122.0,3533.0,22.7,0.4,27.7,32.7,0.0
2021-08-27,3421.0,113.0,3534.0,21.9,0.0,24.4,26.8,0.0
2021-08-28,3424.0,106.0,3530.0,20.1,4.4,23.6,27.2,0.0
2021-08-29,3428.0,101.0,3529.0,22.0,2.6,26.4,30.8,0.0
2021-08-30,3425.0,104.0,3529.0,20.0,0.0,25.1,30.2,0.0
2021-08-31,3436.0,111.0,3547.0,18.1,0.0,22.5,26.9,0.0
2021-09-01,3422.0,127.0,3549.0,17.3,0.0,21.2,25.1,0.0
2021-09-02,3418.0,131.0,3549.0,13.0,0.0,17.7,22.4,0.0
2021-09-03,3422.0,135.0,3557.0,13.0,0.0,17.8,22.599999999999998,0.0
2021-09-04,3430.0,128.0,3558.0,14.0,2.9,19.5,25.0,0.0
2021-09-05,3425.0,132.0,3557.0,18.2,2.3,23.0,27.8,0.0
2021-09-06,3425.0,128.0,3553.0,14.4,3.5,19.2,24.0,0.0
2021-09-07,3445.0,123.0,3568.0,13.6,21.8,19.5,25.3,0.0
2021-09-08,3443.0,131.0,3574.0,16.3,19.0,21.4,26.5,0.0
2021-09-09,3453.0,86.0,3539.0,14.799999999999999,0.19999999999999998,18.5,22.2,0.0
2021-09-10,3450.0,86.0,3536.0,12.5,0.0,17.9,23.3,0.0
2021-09-11,3446.0,80.0,3526.0,14.0,0.0,19.8,25.7,0.0
2021-09-12,3444.0,81.0,3525.0,15.6,2.3,19.9,24.2,0.0
2021-09-13,3447.0,83.0,3530.0,13.3,0.0,17.9,22.4,0.0
2021-09-14,3434.0,92.0,3526.0,16.2,16.9,20.6,25.0,0.0
2021-09-15,3443.0,80.0,3523.0,16.7,0.0,19.7,22.7,0.0
2021-09-16,3448.0,76.0,3524.0,15.9,0.0,19.4,22.9,0.0
2021-09-17,3453.0,73.0,3526.0,16.6,0.0,21.4,26.2,0.0
2021-09-18,3448.0,68.0,3516.0,14.3,0.0,19.7,25.1,0.0
2021-09-19,3447.0,68.0,3515.0,14.1,0.0,17.6,21.1,0.0
2021-09-20,3432.0,83.0,3515.0,14.7,0.0,19.0,23.300000000000004,0.0
2021-09-21,3451.0,127.0,3578.0,19.3,6.200000000000001,22.4,25.5,0.0
2021-09-22,3452.0,120.0,3572.0,13.0,49.89999999999999,16.5,19.9,0.0
2021-09-23,3453.0,130.0,3583.0,13.2,4.2,16.0,18.7,0.0
2021-09-24,3456.0,119.0,3575.0,11.8,0.4,14.599999999999998,17.3,0.0
2021-09-25,3458.0,110.0,3568.0,11.0,3.3999999999999995,16.0,21.0,0.0
2021-09-26,3460.0,109.0,3569.0,9.0,3.3,14.7,20.5,0.0
2021-09-27,3470.0,97.0,3567.0,14.3,2.3,19.5,24.699999999999996,0.0
2021-09-28,3471.0,103.0,3574.0,10.8,0.0,14.099999999999998,17.4,0.0
2021-09-29,3466.0,101.0,3567.0,10.5,0.0,15.599999999999998,20.8,0.0
2021-09-30,3464.0,109.0,3573.0,9.9,0.0,12.900000000000002,15.900000000000002,0.0
2021-10-01,3455.0,129.0,3584.0,10.1,0.0,14.3,18.6,0.0
2021-10-02,3468.0,127.0,3595.0,13.5,0.1,19.0,24.4,0.0
2021-10-03,3483.0,105.0,3588.0,15.3,22.8,17.4,19.4,0.0
2021-10-04,3489.0,127.0,3616.0,14.599999999999998,4.2,15.400000000000002,16.2,0.0
2021-10-05,3497.0,124.0,3621.0,14.8,0.0,16.7,18.5,0.0
2021-10-06,3509.0,126.0,3635.0,15.099999999999998,0.0,16.5,18.0,0.0
2021-10-07,3526.0,120.0,3646.0,16.0,0.0,17.8,19.7,0.0
2021-10-08,3542.0,119.0,3661.0,16.1,0.0,17.9,19.8,0.0
2021-10-09,3553.0,103.0,3656.0,17.4,7.1,18.7,19.9,0.0
2021-10-10,3546.0,105.0,3651.0,16.6,8.4,18.6,20.5,0.0
2021-10-11,3553.0,101.0,3654.0,17.0,0.0,19.6,22.1,0.0
2021-10-12,3547.0,116.0,3663.0,16.8,0.0,19.5,22.1,0.0
2021-10-13,3550.0,130.0,3680.0,16.0,0.0,18.8,21.6,0.0
2021-10-14,3555.0,96.0,3651.0,14.8,1.4,18.2,21.6,0.0
2021-10-15,3567.0,90.0,3657.0,14.8,20.4,17.3,19.8,0.0
